"ISO3","Country","Year","Survey","Indicator","Admin","Region_Name","Mean","Median","Lower_CI","Upper_CI","Width_90_CI","Coefficient_of_Variation"
"RWA","Rwanda",2019,"RW2019DHS","RH_DELP_C_DHT",2,"Southern Province_Nyamagabe",0.9215,0.9231,0.8946,0.9439,0.04937,0.1919
"RWA","Rwanda",2019,"RW2019DHS","RH_DELP_C_DHT",2,"Southern Province_Nyanza",0.9206,0.9217,0.8986,0.9391,0.0405,0.1623
"RWA","Rwanda",2019,"RW2019DHS","RH_DELP_C_DHT",2,"Southern Province_Nyaruguru",0.9107,0.9146,0.8736,0.9359,0.06227,0.2464
"RWA","Rwanda",2019,"RW2019DHS","RH_DELP_C_DHT",2,"Southern Province_Ruhango",0.9277,0.9274,0.9016,0.9548,0.05319,0.2157
"RWA","Rwanda",2019,"RW2019DHS","RH_DELP_C_DHT",2,"Western Province_Karongi",0.9235,0.9241,0.8932,0.9513,0.05809,0.2362
"RWA","Rwanda",2019,"RW2019DHS","RH_DELP_C_DHT",2,"Western Province_Ngororero",0.914,0.9166,0.8784,0.9424,0.06399,0.24
"RWA","Rwanda",2019,"RW2019DHS","RH_DELP_C_DHT",2,"Western Province_Nyabihu",0.92,0.9211,0.8919,0.9448,0.05281,0.2051
"RWA","Rwanda",2019,"RW2019DHS","RH_DELP_C_DHT",2,"Western Province_Nyamasheke",0.9253,0.9255,0.8977,0.9523,0.0546,0.2222
"RWA","Rwanda",2019,"RW2019DHS","RH_DELP_C_DHT",2,"Western Province_Rubavu",0.9134,0.9155,0.8762,0.9403,0.06412,0.224
"RWA","Rwanda",2019,"RW2019DHS","RH_DELP_C_DHT",2,"Western Province_Rusizi",0.9209,0.9217,0.8882,0.9501,0.06183,0.2454
"RWA","Rwanda",2019,"RW2019DHS","RH_DELP_C_DHT",2,"Western Province_Rutsiro",0.9098,0.9121,0.8749,0.9363,0.0614,0.225
"RWA","Rwanda",2019,"RW2019DHS","RH_DELP_C_PUT",1,"City of Kigali",0.8782,0.8782,0.8427,0.9066,0.0639,0.1587
"RWA","Rwanda",2019,"RW2019DHS","RH_DELP_C_PUT",1,"Eastern Province",0.925,0.925,0.9012,0.9434,0.04215,0.1693
"RWA","Rwanda",2019,"RW2019DHS","RH_DELP_C_PUT",1,"Northern Province",0.9452,0.9452,0.9238,0.9608,0.03707,0.2026
"RWA","Rwanda",2019,"RW2019DHS","RH_DELP_C_PUT",1,"Southern Province",0.9202,0.9202,0.8986,0.9375,0.03886,0.1471
"RWA","Rwanda",2019,"RW2019DHS","RH_DELP_C_PUT",1,"Western Province",0.9095,0.9095,0.8806,0.932,0.05145,0.1715
"RWA","Rwanda",2019,"RW2019DHS","RH_DELP_C_PUT",2,"City of Kigali_Gasabo",0.8771,0.8778,0.8379,0.9108,0.07293,0.1825
"RWA","Rwanda",2019,"RW2019DHS","RH_DELP_C_PUT",2,"City of Kigali_Kicukiro",0.8579,0.862,0.8043,0.8998,0.09551,0.2105
"RWA","Rwanda",2019,"RW2019DHS","RH_DELP_C_PUT",2,"City of Kigali_Nyarugenge",0.8962,0.895,0.8524,0.9436,0.09118,0.2736
"RWA","Rwanda",2019,"RW2019DHS","RH_DELP_C_PUT",2,"Eastern Province_Bugesera",0.9183,0.9212,0.8823,0.9434,0.06111,0.2505
"RWA","Rwanda",2019,"RW2019DHS","RH_DELP_C_PUT",2,"Eastern Province_Gatsibo",0.9287,0.93,0.9023,0.9522,0.04988,0.2213
"RWA","Rwanda",2019,"RW2019DHS","RH_DELP_C_PUT",2,"Eastern Province_Kayonza",0.9234,0.9248,0.895,0.9462,0.0512,0.2149
"RWA","Rwanda",2019,"RW2019DHS","RH_DELP_C_PUT",2,"Eastern Province_Kirehe",0.9293,0.9307,0.9013,0.952,0.05066,0.2245
"RWA","Rwanda",2019,"RW2019DHS","RH_DELP_C_PUT",2,"Eastern Province_Ngoma",0.9284,0.9294,0.9013,0.9526,0.05135,0.2343
