"ISO3","Country","Year","Survey","Indicator","Admin","Region_Name","Mean","Median","Lower_CI","Upper_CI","Width_90_CI","Coefficient_of_Variation"
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Borno_Maiduguri",0.4498,0.4491,0.3547,0.5493,0.1946,0.133
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Borno_Marte",0.2796,0.2575,0.09371,0.5356,0.4419,0.5306
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Borno_Mobbar",0.2205,0.214,0.1297,0.3311,0.2014,0.291
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Borno_Monguno",0.2581,0.2363,0.09743,0.486,0.3886,0.4915
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Borno_Ngala",0.2761,0.2528,0.08436,0.5595,0.4751,0.575
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Borno_Nganzai",0.1891,0.1798,0.09711,0.3062,0.2091,0.3661
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Borno_Shani",0.2238,0.2084,0.09709,0.4026,0.3055,0.4561
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Cross River_Abi",0.4856,0.4869,0.2821,0.6699,0.3878,0.2463
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Cross River_Akamkpa",0.3876,0.38,0.1962,0.6062,0.41,0.3285
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Cross River_Akpabuyo",0.3459,0.3404,0.2171,0.491,0.274,0.2506
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Cross River_Bakassi",0.4199,0.397,0.1378,0.7679,0.63,0.4881
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Cross River_Bekwarra",0.436,0.4322,0.1892,0.6983,0.5091,0.3589
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Cross River_Biase",0.4548,0.456,0.298,0.6108,0.3128,0.2112
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Cross River_Boki",0.5016,0.498,0.3355,0.6868,0.3513,0.2154
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Cross River_Calabar Municipal",0.5269,0.5275,0.4424,0.6105,0.1681,0.1069
"NGA","Nigeria",2018,"NG2018DHS","RH_DELP_C_PUT",2,"Cross River_Calabar South",0.4993,0.4987,0.291,0.7081,0.4171,0.249
