"ISO3","Country","Year","Survey","Indicator","Admin","Region_Name","Mean","Median","Lower_CI","Upper_CI","Width_90_CI","Coefficient_of_Variation"
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",1,"Arusha",0.3181,0.3181,0.2259,0.4272,0.2013,0.1945
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",1,"Dar es Salaam",0.335,0.335,0.3036,0.368,0.06434,0.05845
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",1,"Dodoma",0.4116,0.4116,0.335,0.4928,0.1578,0.1174
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",1,"Geita",0.1294,0.1294,0.09343,0.1766,0.08322,0.194
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",1,"Iringa",0.3211,0.3211,0.2535,0.3972,0.1437,0.1368
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",1,"Kagera",0.3865,0.3865,0.2974,0.4841,0.1867,0.1485
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",1,"Kaskazini Pemba",0.1101,0.1101,0.06631,0.1773,0.111,0.3002
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",1,"Kaskazini Unguja",0.1424,0.1424,0.09351,0.2108,0.1173,0.2481
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",1,"Katavi",0.1812,0.1812,0.1287,0.2491,0.1203,0.2013
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",1,"Kigoma",0.1753,0.1753,0.1258,0.239,0.1133,0.1958
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",1,"Kilimanjaro",0.478,0.478,0.4198,0.5368,0.117,0.07474
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",1,"Kusini Pemba",0.06814,0.06814,0.04718,0.09748,0.0503,0.2209
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",1,"Kusini Unguja",0.2889,0.2889,0.2178,0.3721,0.1543,0.1633
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",1,"Lindi",0.5156,0.5156,0.4654,0.5655,0.1,0.06299
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",1,"Manyara",0.2751,0.2751,0.2165,0.3425,0.126,0.1398
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",1,"Mara",0.2908,0.2908,0.2549,0.3296,0.07477,0.07825
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",1,"Mbeya",0.4593,0.4593,0.3872,0.5333,0.1461,0.09738
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",1,"Mjini Magharibi",0.1452,0.1452,0.1173,0.1784,0.0611,0.1276
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",1,"Morogoro",0.4689,0.4689,0.4227,0.5155,0.09279,0.06033
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",1,"Mtwara",0.4968,0.4968,0.4307,0.5631,0.1324,0.0815
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",1,"Mwanza",0.1836,0.1836,0.1303,0.2524,0.1221,0.2017
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",1,"Njombe",0.4498,0.4498,0.3923,0.5088,0.1165,0.0791
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",1,"Pwani",0.3913,0.3913,0.3181,0.4697,0.1516,0.1186
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",1,"Rukwa",0.3236,0.3236,0.272,0.3798,0.1078,0.1016
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",1,"Ruvuma",0.5081,0.5081,0.4488,0.5671,0.1183,0.07342
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",1,"Shinyanga",0.2125,0.2125,0.1684,0.2646,0.09621,0.1376
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",1,"Simiyu",0.1693,0.1693,0.1416,0.2011,0.05951,0.1068
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",1,"Singida",0.3843,0.3843,0.2931,0.4843,0.1912,0.153
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",1,"Songwe",0.4401,0.4401,0.2664,0.6299,0.3636,0.263
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",1,"Tabora",0.205,0.205,0.1561,0.2644,0.1083,0.1606
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",1,"Tanga",0.2963,0.2963,0.238,0.3621,0.1241,0.1278
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Arusha_Arusha",0.2752,0.2712,0.1708,0.4021,0.2313,0.2556
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Arusha_Arusha Urban",0.4922,0.4917,0.397,0.5847,0.1877,0.1183
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Arusha_Karatu",0.3914,0.3885,0.2839,0.5117,0.2279,0.1843
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Arusha_Lake Eyasi",0.3277,0.3202,0.1634,0.5241,0.3606,0.3438
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Arusha_Lake Manyara",0.3255,0.3155,0.1586,0.5192,0.3606,0.3582
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Arusha_Longido",0.2478,0.2418,0.1368,0.3897,0.2529,0.322
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Arusha_Meru",0.4802,0.4795,0.3707,0.5982,0.2275,0.1426
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Arusha_Monduli",0.1813,0.1806,0.156,0.2086,0.05263,0.09012
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Arusha_Ngorongoro",0.277,0.2702,0.1493,0.4327,0.2834,0.325
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Dar es Salaam_Ilala",0.3163,0.3136,0.261,0.3786,0.1177,0.1128
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Dar es Salaam_Kinondoni",0.3493,0.3501,0.2975,0.4036,0.1061,0.08965
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Dar es Salaam_Temeke",0.337,0.3371,0.2907,0.3815,0.09077,0.08223
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Dodoma_Bahi",0.3119,0.3085,0.2046,0.4325,0.2278,0.227
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Dodoma_Chamwino",0.4283,0.4289,0.3479,0.5134,0.1655,0.1195
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Dodoma_Chemba",0.5089,0.5087,0.3615,0.6613,0.2999,0.1851
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Dodoma_Dodoma Urban",0.5238,0.524,0.4356,0.6163,0.1807,0.1183
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Dodoma_Kondoa",0.3385,0.3348,0.2277,0.4561,0.2283,0.2092
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Dodoma_Kongwa",0.4431,0.4456,0.3266,0.5609,0.2343,0.1604
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Dodoma_Mpwapwa",0.4347,0.4317,0.2779,0.5981,0.3202,0.2266
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Geita_Bukombe",0.1143,0.1119,0.07273,0.1654,0.09266,0.2523
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Geita_Chato",0.1423,0.1376,0.08693,0.2199,0.133,0.2885
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Geita_Geita",0.1254,0.1233,0.0826,0.1793,0.09665,0.2438
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Geita_Lake Victoria",0.1423,0.1288,0.05642,0.2694,0.213,0.5295
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Geita_Mbogwe",0.1837,0.176,0.1051,0.2849,0.1798,0.3108
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Geita_Nyang'hwale",0.1199,0.1095,0.05496,0.2202,0.1653,0.4641
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Iringa_Iringa Rural",0.2379,0.2334,0.148,0.3496,0.2016,0.2652
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Iringa_Iringa Urban",0.3351,0.3346,0.2296,0.4547,0.2251,0.2053
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Iringa_Kilolo",0.3248,0.3225,0.25,0.4035,0.1535,0.1461
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Iringa_Mafinga Town",0.3578,0.3577,0.3506,0.3652,0.01459,0.01242
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Iringa_Mufindi",0.4534,0.4545,0.3734,0.538,0.1646,0.1109
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Kagera_Biharamulo",0.1945,0.1849,0.09949,0.3243,0.2248,0.3732
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Kagera_Bukoba Rural",0.3415,0.341,0.2919,0.3929,0.101,0.08941
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Kagera_Bukoba Urban",0.4719,0.4705,0.3318,0.6222,0.2904,0.1895
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Kagera_Karagwe",0.5785,0.5795,0.4463,0.7035,0.2572,0.185
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Kagera_Kyerwa",0.2215,0.2209,0.1873,0.259,0.0717,0.0978
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Kagera_Lake Victoria",0.3668,0.3562,0.1911,0.5746,0.3835,0.3315
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Kagera_Missenyi",0.333,0.3271,0.1913,0.4934,0.3022,0.2885
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Kagera_Muleba",0.4306,0.4251,0.3045,0.5683,0.2638,0.1901
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Kagera_Ngara",0.3614,0.36,0.2227,0.5169,0.2942,0.2511
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Kaskazini Pemba_Micheweni",0.08093,0.08026,0.06329,0.102,0.0387,0.1462
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Kaskazini Pemba_Wete",0.1189,0.1121,0.06119,0.1965,0.1353,0.3758
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Kaskazini Unguja_Kaskazini 'A'",0.1354,0.1271,0.07159,0.2229,0.1513,0.3733
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Kaskazini Unguja_Kaskazini 'B'",0.1754,0.1705,0.1152,0.257,0.1419,0.2608
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Katavi_Lake Rukwa",0.2195,0.2007,0.08632,0.4098,0.3235,0.497
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Katavi_Lake Tanganyika",0.2144,0.1953,0.08433,0.4024,0.3181,0.5057
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Katavi_Mlele",0.1736,0.1673,0.1015,0.2641,0.1626,0.3032
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Katavi_Mpanda Rural",0.1521,0.1454,0.07974,0.2421,0.1623,0.3382
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Katavi_Mpanda Urban",0.3457,0.3455,0.2883,0.4093,0.121,0.1045
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Kigoma_Buhigwe",0.2045,0.1912,0.09387,0.3536,0.2598,0.4162
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Kigoma_Kakonko",0.3541,0.3502,0.2743,0.4457,0.1714,0.1487
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Kigoma_Kasulu",0.1589,0.1589,0.1567,0.1613,0.004621,0.008827
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Kigoma_Kasulu Town",0.2554,0.2511,0.1741,0.3518,0.1777,0.2204
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Kigoma_Kibondo",0.207,0.2012,0.149,0.2843,0.1353,0.21
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Kigoma_Kigoma Rural",0.2557,0.2516,0.1831,0.3435,0.1604,0.1994
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Kigoma_Kigoma Urban",0.2142,0.2109,0.1313,0.3064,0.1751,0.2593
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Kigoma_Lake Tanganyika",0.2219,0.2079,0.1026,0.3928,0.2902,0.4242
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Kigoma_Uvinza",0.1423,0.1346,0.06949,0.247,0.1775,0.3967
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Kilimanjaro_Hai",0.3923,0.3915,0.3093,0.4772,0.168,0.1307
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Kilimanjaro_Moshi Rural",0.4839,0.4841,0.4424,0.526,0.08358,0.05276
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Kilimanjaro_Moshi Urban",0.5882,0.5889,0.4525,0.7176,0.2651,0.191
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Kilimanjaro_Mwanga",0.3843,0.385,0.3057,0.4636,0.1579,0.1235
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Kilimanjaro_Rombo",0.4367,0.4347,0.2827,0.5887,0.3061,0.2138
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Kilimanjaro_Same",0.4775,0.4766,0.4298,0.5283,0.09853,0.0625
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Kilimanjaro_Siha",0.4649,0.4635,0.3076,0.6341,0.3265,0.2096
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Kusini Pemba_Chake",0.06735,0.06368,0.03295,0.1156,0.08266,0.408
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Kusini Pemba_Mkoani",0.07386,0.07218,0.04911,0.1047,0.05554,0.2328
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Kusini Unguja_Kati",0.3033,0.3016,0.2011,0.4184,0.2173,0.2202
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Kusini Unguja_Kusini",0.2712,0.2685,0.2137,0.3372,0.1235,0.1398
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Lindi_Kilwa",0.4479,0.4478,0.3951,0.5001,0.105,0.07032
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Lindi_Lindi Rural",0.5217,0.5215,0.4102,0.6376,0.2273,0.1438
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Lindi_Lindi Urban",0.4713,0.4723,0.2927,0.6525,0.3598,0.2314
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Lindi_Liwale",0.4199,0.4184,0.3336,0.511,0.1773,0.1253
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Lindi_Nachingwea",0.5864,0.5876,0.5216,0.6468,0.1252,0.09371
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Lindi_Ruangwa",0.6191,0.6197,0.5926,0.6464,0.05384,0.04254
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Manyara_Babati",0.4153,0.4137,0.3202,0.5173,0.1971,0.1469
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Manyara_Babati Urban",0.5734,0.5734,0.5568,0.5895,0.03273,0.02361
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Manyara_Hanang",0.2454,0.2424,0.1646,0.337,0.1724,0.216
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Manyara_Kiteto",0.2043,0.2016,0.1474,0.2733,0.126,0.1933
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Manyara_Lake Manyara",0.3081,0.2964,0.1447,0.5105,0.3658,0.3886
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Manyara_Mbulu",0.3082,0.3063,0.2484,0.377,0.1286,0.1287
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Manyara_Simanjiro",0.2108,0.2065,0.1214,0.3182,0.1968,0.2878
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Mara_Bunda",0.332,0.3278,0.2321,0.4465,0.2144,0.1974
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Mara_Butiama",0.3209,0.3209,0.3092,0.3318,0.02268,0.02271
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Mara_Lake Victoria",0.3292,0.3224,0.1766,0.52,0.3434,0.3241
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Mara_Musoma Rural",0.384,0.3841,0.3698,0.3977,0.02785,0.02265
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Mara_Musoma Urban",0.4277,0.4279,0.3824,0.4735,0.09113,0.06455
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Mara_Rorya",0.2499,0.2425,0.1531,0.3728,0.2196,0.2796
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Mara_Serengeti",0.2555,0.2541,0.1954,0.3238,0.1283,0.1526
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Mara_Tarime",0.2633,0.2626,0.2158,0.3175,0.1017,0.1215
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Mbeya_Chunya",0.4676,0.4665,0.3301,0.6058,0.2757,0.1849
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Mbeya_Kyela",0.4271,0.4252,0.3383,0.5221,0.1838,0.1299
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Mbeya_Mbarali",0.4031,0.4018,0.2989,0.514,0.2151,0.1677
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Mbeya_Mbeya Rural",0.5726,0.5714,0.5323,0.6151,0.08281,0.05717
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Mbeya_Mbeya Urban",0.3211,0.3203,0.2576,0.3897,0.1322,0.1262
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Mbeya_Rungwe",0.4079,0.408,0.3942,0.422,0.02776,0.02096
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Mjini Magharibi_Magharibi A",0.1672,0.1637,0.1146,0.228,0.1134,0.2149
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Mjini Magharibi_Magharibi B",0.1368,0.1349,0.1032,0.1773,0.07405,0.1665
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Mjini Magharibi_Mjini",0.1422,0.1406,0.104,0.1887,0.08468,0.1825
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Morogoro_Gairo",0.5558,0.5558,0.5466,0.5654,0.01877,0.01288
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Morogoro_Kilombero",0.4876,0.4865,0.433,0.5437,0.1107,0.06854
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Morogoro_Kilosa",0.5105,0.5099,0.4787,0.5419,0.06322,0.03952
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Morogoro_Morogoro Rural",0.4266,0.4252,0.3486,0.5048,0.1563,0.1114
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Morogoro_Morogoro Urban",0.4399,0.4381,0.3018,0.5917,0.2898,0.201
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Morogoro_Mvomero",0.5257,0.5252,0.4116,0.6412,0.2296,0.1458
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Morogoro_Ulanga",0.4409,0.4397,0.3281,0.5523,0.2242,0.1576
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Mtwara_Masasi",0.6113,0.6115,0.5284,0.6901,0.1618,0.1267
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Mtwara_Masasi Town",0.5125,0.5114,0.4141,0.6072,0.1931,0.1165
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Mtwara_Mtwara Rural",0.3649,0.3625,0.2508,0.4828,0.232,0.1908
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Mtwara_Mtwara Urban",0.5211,0.5208,0.4956,0.5449,0.04939,0.03143
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Mtwara_Nanyumbu",0.6106,0.6107,0.596,0.6253,0.02938,0.02331
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Mtwara_Newala",0.597,0.5996,0.496,0.6847,0.1887,0.1447
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Mtwara_Tandahimba",0.4541,0.4527,0.3496,0.56,0.2103,0.14
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Mwanza_Ilemela",0.3876,0.3876,0.3204,0.4573,0.1369,0.1084
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Mwanza_Kwimba",0.1793,0.1743,0.1138,0.2584,0.1445,0.25
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Mwanza_Lake Victoria",0.2501,0.2375,0.1232,0.4294,0.3062,0.3825
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Mwanza_Magu",0.2275,0.2177,0.1146,0.3728,0.2582,0.3578
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Mwanza_Misungwi",0.4198,0.4185,0.3877,0.4531,0.06538,0.04724
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Mwanza_Nyamagana",0.2163,0.2087,0.1162,0.3435,0.2274,0.3355
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Mwanza_Sengerema",0.2265,0.2215,0.1444,0.3232,0.1788,0.2531
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Mwanza_Ukerewe",0.13,0.1272,0.08638,0.1846,0.09821,0.2407
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Njombe_Ludewa",0.4475,0.4465,0.3947,0.5071,0.1124,0.07709
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Njombe_Makambako Town",0.4153,0.4134,0.3234,0.5235,0.2001,0.1441
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Njombe_Makete",0.4767,0.4802,0.3158,0.6305,0.3147,0.2042
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Njombe_Njombe Rural",0.6004,0.6065,0.4734,0.7159,0.2425,0.1848
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Njombe_Njombe Urban",0.3935,0.3927,0.3164,0.4729,0.1565,0.1234
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Njombe_Wanging'ombe",0.4435,0.4415,0.354,0.5415,0.1875,0.1282
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Pwani_Bagamoyo",0.3777,0.3771,0.2639,0.499,0.2351,0.1946
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Pwani_Kibaha",0.4476,0.4454,0.3347,0.5657,0.231,0.1577
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Pwani_Kibaha Urban",0.459,0.4592,0.354,0.5677,0.2137,0.1426
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Pwani_Kisarawe",0.2916,0.2909,0.2722,0.3138,0.04162,0.04304
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Pwani_Mafia",0.4122,0.4056,0.2617,0.576,0.3143,0.2318
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Pwani_Mkuranga",0.3853,0.3823,0.2581,0.5148,0.2567,0.2108
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Pwani_Rufiji",0.3001,0.2951,0.2036,0.4097,0.2061,0.2119
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Rukwa_Kalambo",0.3239,0.3204,0.2239,0.4358,0.2119,0.2037
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Rukwa_Lake Rukwa",0.3415,0.3321,0.1651,0.5539,0.3887,0.3504
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Rukwa_Lake Tanganyika",0.3368,0.3284,0.1589,0.5438,0.3849,0.3569
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Rukwa_Nkasi",0.2972,0.2925,0.1911,0.423,0.2319,0.2403
"TZA","Tanzania",2015,"TZ2015DHS","FP_CUSM_W_MOD",2,"Rukwa_Sumbawanga Rural",0.3517,0.3488,0.2884,0.4204,0.132,0.1176
