"ISO3","Country","Year","Survey","Indicator","Admin","Region_Name","Mean","Median","Lower_CI","Upper_CI","Width_90_CI","Coefficient_of_Variation"
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Nairobi_Kilimani",0.9566,0.9588,0.9268,0.9783,0.05146,0.4112
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Nairobi_Langata",0.959,0.9612,0.9326,0.9768,0.04421,0.3523
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Nairobi_Makadara",0.9655,0.9692,0.9343,0.9864,0.05207,0.5718
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Nairobi_Mathare",0.9439,0.9439,0.9361,0.9515,0.01543,0.08277
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Nairobi_Roysambu",0.9599,0.9621,0.9325,0.9778,0.04531,0.3808
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Nairobi_Ruaraka",0.9341,0.9341,0.9302,0.9379,0.007729,0.03636
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Nairobi_Starehe",0.9405,0.9439,0.8974,0.9698,0.07243,0.4049
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Nairobi_Westlands",0.9361,0.9394,0.8944,0.9652,0.07076,0.3552
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Nakuru_Bahati",0.954,0.958,0.9134,0.9807,0.06728,0.5191
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Nakuru_Gilgil",0.9185,0.9233,0.8601,0.9602,0.1002,0.3983
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Nakuru_Kuresoi North",0.8888,0.8972,0.7931,0.9531,0.1601,0.4928
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Nakuru_Kuresoi South",0.8958,0.9011,0.8228,0.9484,0.1256,0.3969
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Nakuru_Molo",0.8559,0.8587,0.7919,0.9073,0.1154,0.2465
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Nakuru_Naivasha",0.9047,0.9121,0.8268,0.9599,0.133,0.4852
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Nakuru_Nakuru Town East",0.9587,0.9616,0.925,0.9812,0.0562,0.4504
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Nakuru_Nakuru Town West",0.9627,0.9666,0.9259,0.9848,0.05885,0.5453
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Nakuru_Njoro",0.9519,0.9525,0.9373,0.9642,0.0269,0.1755
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Nakuru_Rongai",0.9353,0.9365,0.9113,0.9549,0.04358,0.2105
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Nakuru_Subukia",0.8839,0.8855,0.849,0.9151,0.06607,0.1766
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Nandi_Aldai",0.9711,0.975,0.9393,0.9889,0.04956,0.6434
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Nandi_Chesumei",0.9756,0.9789,0.9485,0.992,0.04343,0.6829
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Nandi_Emgwen",0.9784,0.9808,0.9537,0.9927,0.039,0.6508
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Nandi_Mosop",0.9468,0.9514,0.901,0.9755,0.07449,0.4792
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Nandi_Nandi Hills",0.9754,0.9774,0.9562,0.9884,0.03214,0.4721
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Nandi_Tinderet",0.9621,0.9669,0.9246,0.9859,0.06128,0.6503
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Narok_Emurua Dikirr",0.6893,0.6919,0.5873,0.782,0.1947,0.1944
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Narok_Kilgoris",0.7528,0.7585,0.6406,0.8452,0.2046,0.2553
"KEN","Kenya",2014,"KE2014DHS","ED_LITR_W_LIT",2,"Narok_Narok East",0.3724,0.3683,0.28,0.471,0.191,0.1588
